id,positive ratings,negative ratings,total reviews,rating percentage,category,first_release_date,platforms,genres,aggregated_rating,aggregated_rating_count,game_engines,game_modes,player_perspectives
COCOON,"5,893",300,"6,193",91.90%,main_game,1695945600,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Puzzle', 'Adventure', 'Indie']",89.0,7.0,,['Single player'],['Bird view / Isometric']
DRAMAtical Murder,"2,843",117,"2,960",91.90%,main_game,1332460800,['PC (Microsoft Windows)'],"['Simulator', 'Adventure', 'Visual Novel']",,,,['Single player'],['Text']
Moonring,"1,752",58,"1,810",91.90%,main_game,1695859200,['PC (Microsoft Windows)'],['Role-playing (RPG)'],,,['love2d'],['Single player'],"['Bird view / Isometric', 'Text']"
Fear & Hunger,"12,537",738,"13,275",91.89%,main_game,1544486400,"['PC (Microsoft Windows)', 'Mac']","['Role-playing (RPG)', 'Indie']",,,['RPG Maker MV'],['Single player'],['Bird view / Isometric']
Floating Point,"3,603",161,"3,764",91.89%,main_game,1402012800,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Platform', 'Indie']",,,,['Single player'],['Side view']
Crypt Custodian,879,17,896,91.89%,main_game,1724716800,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Platform', 'Role-playing (RPG)', 'Adventure', 'Indie']",80.0,2.0,,['Single player'],['Bird view / Isometric']
"所向之未来 - Towards Future ",,,,,,,,,,,,,
A Plague Tale: Innocence,"56,129","3,927","60,056",91.88%,main_game,1557792000,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One']","['Role-playing (RPG)', 'Adventure']",80.86666666666666,17.0,['Zouna'],['Single player'],['Third person']
EARTH DEFENSE FORCE 5,"9,772",553,"10,325",91.88%,main_game,1512604800,"['PC (Microsoft Windows)', 'PlayStation 4']",['Shooter'],67.11111111111111,11.0,,"['Single player', 'Multiplayer', 'Co-operative']",['Third person']
Bramble: The Mountain King,"4,382",208,"4,590",91.88%,main_game,1682553600,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Platform', 'Puzzle', 'Adventure', 'Indie']",68.0,1.0,['Unreal Engine'],['Single player'],['Third person']
DISTRAINT 2,"3,730",169,"3,899",91.88%,main_game,1542067200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Android', 'Xbox One', 'iOS', 'Nintendo Switch']","['Puzzle', 'Adventure', 'Indie']",,,['Clickteam Fusion'],['Single player'],['Side view']
Flowers -Le volume sur automne-,652,8,660,91.88%,main_game,1464307200,"['PC (Microsoft Windows)', 'PlayStation Vita']","['Adventure', 'Visual Novel']",,,,['Single player'],['Text']
Disco Elysium,"93,651","6,816","100,467",91.87%,main_game,1600905600,"['Game Boy', 'Web browser']","['Role-playing (RPG)', 'Adventure']",,,['GB Studio'],['Single player'],['Bird view / Isometric']
Descenders,"16,523","1,016","17,539",91.87%,main_game,1557187200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Racing', 'Simulator', 'Sport', 'Arcade']",76.66666666666667,3.0,['Unity'],"['Single player', 'Multiplayer', 'Co-operative']",['Third person']
Turbo Overkill,"5,529",279,"5,808",91.87%,main_game,1691712000,['PC (Microsoft Windows)'],"['Shooter', 'Indie']",100.0,1.0,['Unity'],['Single player'],['First person']
Rusty Lake Paradise,"4,933",242,"5,175",91.87%,main_game,1515628800,"['PC (Microsoft Windows)', 'Android', 'iOS', 'Mac']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",,,,['Single player'],['Side view']
Majotori,"1,720",57,"1,777",91.87%,main_game,1490659200,"['PC (Microsoft Windows)', 'Android', 'Linux', 'iOS', 'Mac']","['Quiz/Trivia', 'Adventure', 'Indie']",,,['Unity'],['Single player'],"['Third person', 'Text']"
Spyro™ Reignited Trilogy,"18,400","1,151","19,551",91.86%,bundle,1542067200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Platform', 'Adventure']",83.53846153846153,17.0,['Unreal Engine 4'],['Single player'],['Third person']
Empires of the Undergrowth,"12,416",734,"13,150",91.86%,main_game,1717718400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Real Time Strategy (RTS)', 'Simulator', 'Strategy', 'Indie']",,,,['Single player'],['Bird view / Isometric']
"The Riftbreaker: Prologue ",,,,,,,,,,,,,
Bagel Love Story,896,18,914,91.86%,main_game,1716163200,['PC (Microsoft Windows)'],"['Adventure', 'Indie']",,,,['Single player'],
Sleeping Dogs: Definitive Edition,"59,653","4,211","63,864",91.85%,remaster,1412899200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Mac']","['Shooter', 'Racing', ""Hack and slash/Beat 'em up"", 'Adventure']",74.16666666666667,6.0,,['Single player'],['Third person']
Bitburner,"5,916",305,"6,221",91.85%,main_game,1639094400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Puzzle', 'Role-playing (RPG)', 'Simulator', 'Strategy', 'Indie']",,,,['Single player'],['Text']
The House in Fata Morgana: A Requiem for Innocence,"1,139",29,"1,168",91.85%,main_game,1439683200,['PC (Microsoft Windows)'],"['Adventure', 'Visual Novel']",,,,['Single player'],['Text']
Aimlabs,"108,757","8,028","116,785",91.84%,main_game,1686873600,"['PC (Microsoft Windows)', 'Xbox Series X|S', 'Linux']","['Shooter', 'Simulator', 'Indie']",,,['Unity'],['Single player'],['First person']
Otaku's Adventure,"7,613",415,"8,028",91.84%,main_game,1558310400,"['PC (Microsoft Windows)', 'Android', 'iOS']","['Point-and-click', 'Puzzle', 'Role-playing (RPG)', 'Adventure', 'Indie']",,,,['Single player'],
Zuma Deluxe,"4,383",210,"4,593",91.84%,main_game,1135987200,"['PC (Microsoft Windows)', 'PlayStation 3', 'Xbox', 'Xbox 360', 'Xbox One', 'Legacy Mobile Device', 'Mac']","['Puzzle', 'Arcade']",75.0,2.0,,['Single player'],['Side view']
Magical Girl Celesphonia,"2,434",96,"2,530",91.84%,main_game,1651881600,['PC (Microsoft Windows)'],"['Role-playing (RPG)', 'Adventure', 'Indie']",,,,['Single player'],
Fallout 2,"13,819",836,"14,655",91.83%,main_game,1672444800,['PC (Microsoft Windows)'],"['Shooter', 'Role-playing (RPG)']",,,,,['First person']
Long Live The Queen,"6,617",351,"6,968",91.83%,main_game,1338595200,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Role-playing (RPG)', 'Simulator', 'Strategy', 'Adventure', 'Indie', 'Visual Novel']",70.0,1.0,,['Single player'],['Text']
Windowkill,"1,839",64,"1,903",91.83%,main_game,1696204800,['PC (Microsoft Windows)'],"['Shooter', 'Indie']",,,,"['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",['Bird view / Isometric']
Christmas Tina -泡沫冬景-,"4,053",191,"4,244",91.82%,main_game,1578009600,"['PC (Microsoft Windows)', 'Nintendo Switch']","['Role-playing (RPG)', 'Adventure', 'Indie']",,,,['Single player'],
A YEAR OF SPRINGS,666,9,675,91.82%,bundle,1620950400,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Android', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Simulator', 'Adventure', 'Indie', 'Visual Novel']",,,['renpy'],['Single player'],['Text']
Moss: Book II,502,3,505,91.82%,main_game,1648684800,"['SteamVR', 'Meta Quest 2', 'PlayStation VR', 'PlayStation VR2']","['Platform', 'Puzzle', 'Adventure']",84.75,5.0,,['Single player'],['Virtual Reality']
Night in the Woods,"16,542","1,033","17,575",91.80%,standalone_expansion,1387584000,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Point-and-click', 'Puzzle', 'Indie']",,,['Unity'],['Single player'],['Side view']
Teenage Mutant Ninja Turtles: Shredder's Revenge,"12,403",742,"13,145",91.80%,main_game,1655337600,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Android', 'Xbox One', 'Linux', 'iOS', 'Nintendo Switch']","[""Hack and slash/Beat 'em up"", 'Indie', 'Arcade']",85.375,10.0,,"['Single player', 'Multiplayer', 'Co-operative']",['Side view']
The Thrill of the Fight,"3,670",169,"3,839",91.80%,main_game,1467331200,"['SteamVR', 'Oculus VR', 'Oculus Quest', 'Meta Quest 2']","['Fighting', 'Sport']",,,['Unity'],['Single player'],
How Fish Is Made,"3,320",148,"3,468",91.80%,main_game,1642118400,['PC (Microsoft Windows)'],['Indie'],,,,['Single player'],['First person']
Serious Sam Classic: The First Encounter,"2,873",122,"2,995",91.80%,main_game,983404800,"['PC (Microsoft Windows)', 'Xbox', 'Xbox 360', 'Linux']","['Shooter', 'Indie']",83.33333333333333,3.0,['Serious Engine'],"['Single player', 'Multiplayer', 'Co-operative']",['First person']
Trick & Treat,"2,214",85,"2,299",91.80%,main_game,1474848000,['PC (Microsoft Windows)'],"['Puzzle', 'Adventure', 'Indie']",,,,['Single player'],['Bird view / Isometric']
SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,"15,219",941,"16,160",91.79%,remake,1592870400,"['PC (Microsoft Windows)', 'Google Stadia', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Android', 'Xbox One', 'iOS', 'Nintendo Switch']","['Platform', 'Adventure']",67.5,9.0,['Unreal Engine'],"['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",['Third person']
"美少女万华镜 -理与迷宫的少女- ",,,,,,,,,,,,,
Emberward,"1,452",45,"1,497",91.79%,main_game,1719273600,['PC (Microsoft Windows)'],"['Strategy', 'Indie']",,,,['Single player'],['Bird view / Isometric']
F1 2020,"37,519","2,579","40,098",91.78%,main_game,1594080000,"['PC (Microsoft Windows)', 'Google Stadia', 'PlayStation 4', 'Xbox One']","['Racing', 'Simulator', 'Sport']",89.5,5.0,['Ego Engine'],"['Single player', 'Multiplayer', 'Split screen']",['Third person']
MX Bikes,"20,983","1,354","22,337",91.78%,main_game,,['PC (Microsoft Windows)'],"['Racing', 'Simulator', 'Sport']",,,,"['Single player', 'Multiplayer']","['First person', 'Third person']"
Tangle Tower,"4,574",225,"4,799",91.78%,main_game,1568851200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'iOS', 'Mac', 'Nintendo Switch']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie', 'Visual Novel']",,,['Unity3D'],['Single player'],
Tree Simulator 2022,"1,183",32,"1,215",91.78%,main_game,1618531200,['PC (Microsoft Windows)'],"['Simulator', 'Indie']",,,,"['Single player', 'Multiplayer', 'Co-operative']",['Third person']
Karryn's Prison,"3,363",152,"3,515",91.77%,main_game,1639526400,['PC (Microsoft Windows)'],['Strategy'],,,,['Single player'],
Shogun Showdown,"3,234",144,"3,378",91.77%,main_game,1725494400,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Linux', 'Web browser', 'Mac', 'Nintendo Switch']","['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Indie', 'Card & Board Game']",90.0,2.0,['Unity'],['Single player'],['Side view']
Vertigo 2,"2,092",79,"2,171",91.77%,main_game,1680134400,"['PC (Microsoft Windows)', 'SteamVR', 'PlayStation VR2']","['Adventure', 'Indie']",90.0,1.0,,['Single player'],['Virtual Reality']
The Life and Suffering of Sir Brante — Chapter 1&2,"1,960",72,"2,032",91.77%,main_game,1614816000,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One']","['Role-playing (RPG)', 'Simulator', 'Strategy', 'Adventure', 'Indie', 'Visual Novel']",85.0,1.0,['Unity'],['Single player'],['First person']
My Brother Rabbit,"1,734",60,"1,794",91.77%,main_game,1537488000,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",0.0,1.0,,['Single player'],['Side view']
Slayers X,"1,073",27,"1,100",91.77%,main_game,1685577600,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Shooter', 'Platform', 'Role-playing (RPG)']",65.5,2.0,,['Single player'],['First person']
Kukoro: Stream chat games,849,17,866,91.77%,main_game,1604620800,['PC (Microsoft Windows)'],['Indie'],,,,"['Single player', 'Multiplayer', 'Co-operative', 'Massively Multiplayer Online (MMO)']",
Linelith,681,10,691,91.77%,main_game,1652918400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Strategy', 'Indie']",,,['Godot Engine'],,
Higurashi When They Cry Hou - Ch.6 Tsumihoroboshi,603,7,610,91.77%,remaster,1528934400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Adventure', 'Visual Novel']",,,['Unity'],['Single player'],"['Text', 'Auditory']"
her tears were my light,493,3,496,91.77%,main_game,1459296000,"['PC (Microsoft Windows)', 'Android', 'Linux', 'Mac']","['Simulator', 'Visual Novel']",,,"[""Ren'Py""]",['Single player'],['Text']
Letters From a Rainy Day -Oceans and Lace-,823,16,839,91.76%,main_game,1624924800,['PC (Microsoft Windows)'],"['Adventure', 'Visual Novel']",,,,['Single player'],['Text']
I Frog-ot,574,6,580,91.76%,main_game,1671148800,['PC (Microsoft Windows)'],"['Puzzle', 'Adventure', 'Indie']",,,,['Single player'],['First person']
"Hyperdimension Neptunia Re;Birth1 ",,,,,,,,,,,,,
Birth,"2,368",95,"2,463",91.75%,main_game,927590400,['PC (Microsoft Windows)'],"['Strategy', 'Turn-based strategy (TBS)']",,,,,['First person']
"If On A Winter's Night, Four Travelers","2,081",79,"2,160",91.75%,main_game,1615334400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Point-and-click', 'Adventure', 'Indie']",,,['Adventure Game Studio'],['Single player'],['Bird view / Isometric']
Toree 2,891,19,910,91.75%,main_game,1632960000,"['PC (Microsoft Windows)', 'Nintendo Switch']","['Platform', 'Adventure', 'Indie', 'Arcade']",,,,['Single player'],['Third person']
Pâquerette Down the Bunburrows,868,18,886,91.75%,main_game,1690934400,['PC (Microsoft Windows)'],"['Puzzle', 'Adventure', 'Indie']",,,['Unity'],['Single player'],['Bird view / Isometric']
"Bunny eShop ",,,,,,,,,,,,,
My Friendly Neighborhood,"2,366",95,"2,461",91.74%,main_game,1689638400,['PC (Microsoft Windows)'],"['Shooter', 'Adventure', 'Indie']",,,['Unity'],['Single player'],['First person']
Slice & Dice,"1,472",47,"1,519",91.74%,main_game,1493251200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Nintendo Switch']","['Fighting', 'Indie']",84.0,1.0,['Unity'],"['Single player', 'Multiplayer', 'Co-operative']",['Side view']
旅燕归航 Swallow Homing,700,11,711,91.74%,main_game,1550016000,['PC (Microsoft Windows)'],['Indie'],,,,['Single player'],
Cleo - a pirate's tale,674,10,684,91.74%,main_game,1639267200,"['PC (Microsoft Windows)', 'Mac', 'Nintendo Switch']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",,,['Unity'],['Single player'],['Bird view / Isometric']
Sven Co-op,"28,583","1,928","30,511",91.73%,main_game,916704000,['PC (Microsoft Windows)'],"['Shooter', 'Indie']",,,['GoldSrc'],"['Single player', 'Multiplayer', 'Co-operative']",['First person']
The Lab,"5,852",309,"6,161",91.73%,main_game,1341187200,['Xbox 360'],[],,,,['Single player'],['Third person']
When The Past Was Around,"3,620",169,"3,789",91.73%,main_game,1600732800,"['PC (Microsoft Windows)', 'PlayStation 4', 'Android', 'Xbox One', 'iOS', 'Mac', 'Nintendo Switch']","['Point-and-click', 'Music', 'Puzzle', 'Adventure', 'Indie']",,,,['Single player'],['Side view']
Muv-Luv Alternative,"2,691",114,"2,805",91.73%,main_game,1140739200,"['PC (Microsoft Windows)', 'PlayStation 3', 'PlayStation Vita', 'Xbox 360']",['Visual Novel'],92.0,3.0,['rUGP'],['Single player'],"['First person', 'Text']"
Doom & Destiny,"2,254",89,"2,343",91.73%,main_game,1314230400,"['PC (Microsoft Windows)', 'Windows Phone', 'PlayStation 4', 'Xbox 360', 'Android', 'Xbox One', 'Linux', 'iOS', 'Mac', 'Nintendo Switch']","['Role-playing (RPG)', 'Adventure', 'Indie']",,,['Microsoft XNA'],['Single player'],['Bird view / Isometric']
Kinkoi,"1,605",54,"1,659",91.73%,standalone_expansion,1657843200,['PC (Microsoft Windows)'],"['Simulator', 'Adventure']",,,,,
Last Command,"1,847",67,"1,914",91.72%,main_game,1666656000,"['PC (Microsoft Windows)', 'Nintendo Switch']","['Role-playing (RPG)', 'Adventure', 'Indie', 'Arcade']",,,,['Single player'],['Bird view / Isometric']
Perspective,837,17,854,91.72%,main_game,1570665600,['PC (Microsoft Windows)'],"['Platform', 'Puzzle', 'Indie']",,,['Game Maker Studio'],['Single player'],
DRAGON BALL Z: KAKAROT,"48,298","3,432","51,730",91.71%,main_game,1579219200,"['PC (Microsoft Windows)', 'Google Stadia', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure']",77.75,15.0,['Unreal Engine 4'],"['Single player', 'Multiplayer']","['Third person', 'Bird view / Isometric']"
Leap of Faith,"1,879",69,"1,948",91.71%,main_game,1644537600,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Indie', 'Visual Novel']",,,"[""Ren'Py Visual Novel Engine""]",['Single player'],
Penko Park,511,4,515,91.71%,main_game,1603411200,"['PC (Microsoft Windows)', 'Nintendo Switch']","['Simulator', 'Adventure', 'Indie']",,,['Unity'],['Single player'],['First person']
DEVIL BLADE REBOOT,511,4,515,91.71%,main_game,1716508800,['PC (Microsoft Windows)'],"['Shooter', 'Indie', 'Arcade']",,,['Shooting Game Builder'],['Single player'],['Bird view / Isometric']
"Mass Effect 2 (2010) ",,,,,,,,,,,,,
"LEGO® Star Wars™ III: The Clone Wars™ ",,,,,,,,,,,,,
"DFHack - Dwarf Fortress Modding Engine ",,,,,,,,,,,,,
Lobotomy Corporation,"35,506","2,464","37,970",91.69%,main_game,1523232000,['PC (Microsoft Windows)'],"['Simulator', 'Indie']",,,,['Single player'],['Side view']
Five Nights at Freddy's 2,"20,494","1,342","21,836",91.69%,main_game,1415664000,['PC (Microsoft Windows)'],"['Point-and-click', 'Simulator', 'Strategy', 'Adventure', 'Indie']",70.0,2.0,['Clickteam Fusion'],['Single player'],['First person']
Escape Simulator,"14,477",905,"15,382",91.69%,dlc_addon,1694044800,['PC (Microsoft Windows)'],"['Puzzle', 'Simulator', 'Strategy', 'Adventure', 'Indie']",,,['Unity'],"['Single player', 'Multiplayer', 'Co-operative']",['First person']
Kingdom Rush Vengeance,"8,497",488,"8,985",91.69%,main_game,1542758400,"['PC (Microsoft Windows)', 'Android', 'iOS']",['Strategy'],,,,['Single player'],['Bird view / Isometric']
Duck Detective: The Secret Salami,"3,376",156,"3,532",91.69%,main_game,1716422400,"['PC (Microsoft Windows)', 'Xbox Series X|S', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",70.0,1.0,['Unity'],['Single player'],['Bird view / Isometric']
Notch - The Innocent LunA: Eclipsed SinnerS,"3,044",136,"3,180",91.69%,main_game,1430697600,['PC (Microsoft Windows)'],"['Adventure', 'Indie', 'Visual Novel']",,,,['Single player'],
The Coma 2: Vicious Sisters,"2,874",126,"3,000",91.69%,main_game,1580169600,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Strategy', 'Adventure', 'Indie', 'Visual Novel']",,,,['Single player'],['Side view']
Progressbar95,"2,446",101,"2,547",91.69%,main_game,1560988800,"['PC (Microsoft Windows)', 'Android', 'iOS', 'Mac']","['Puzzle', 'Indie', 'Arcade']",,,['Solar2D / Corona SDK'],['Single player'],
Love Delivery,"2,234",89,"2,323",91.69%,main_game,1639958400,['PC (Microsoft Windows)'],"['Simulator', 'Indie']",,,['Unity 2020'],['Single player'],"['First person', 'Text']"
inbento,"1,175",33,"1,208",91.69%,main_game,1567468800,"['PC (Microsoft Windows)', 'Android', 'Xbox One', 'iOS', 'Nintendo Switch']","['Puzzle', 'Strategy', 'Adventure', 'Indie', 'Card & Board Game']",,,,['Single player'],['Bird view / Isometric']
沉睡的法则 Things as They Are,"1,051",27,"1,078",91.69%,main_game,1560816000,['PC (Microsoft Windows)'],"['Role-playing (RPG)', 'Adventure', 'Indie']",,,,['Single player'],
Higurashi When They Cry Hou - Ch.3 Tatarigoroshi,830,17,847,91.69%,remaster,1466121600,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Adventure', 'Visual Novel']",,,['Unity'],['Single player'],"['Text', 'Auditory']"
Spec Ops: The Line,"50,400","3,614","54,014",91.68%,main_game,1340668800,"['PC (Microsoft Windows)', 'PlayStation 3', 'Xbox 360', 'Linux', 'Mac']","['Shooter', 'Adventure']",76.66666666666667,10.0,['Unreal Engine'],"['Single player', 'Multiplayer']",['Third person']
