id,positive ratings,negative ratings,total reviews,rating percentage,category,first_release_date,platforms,genres,game,aggregated_rating,aggregated_rating_count,game_engines,game_modes,player_perspectives
14741,"10,940",380,"11,320",93.83%,main_game,1629763200,"['PC (Microsoft Windows)', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac']","['Platform', 'Adventure']",Psychonauts 2,87.11111111111111,11.0,['Unreal Engine 4'],['Single player'],['Third person']
263016,"5,855",164,"6,019",93.83%,main_game,1712534400,['PC (Microsoft Windows)'],"['Point-and-click', 'Simulator', 'Indie']",Spirit City: Lofi Sessions,,,['Unreal Engine 5'],['Single player'],['Side view']
14362,"120,237","6,145","126,382",93.82%,main_game,1527206400,"['PC (Microsoft Windows)', 'PlayStation 4']","['Puzzle', 'Adventure']",Detroit: Become Human,77.61538461538461,15.0,,['Single player'],['Third person']
23275,"20,326",821,"21,147",93.82%,main_game,1562803200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Shooter', 'Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie']",Streets of Rogue,84.0,3.0,['Unity'],"['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",['Bird view / Isometric']
252445,"4,602",116,"4,718",93.82%,main_game,1715731200,['PC (Microsoft Windows)'],"['Shooter', 'Indie']",Mullet Mad Jack,89.33333333333333,4.0,,['Single player'],['First person']
76802,"2,249",33,"2,282",93.82%,main_game,1515110400,['PC (Microsoft Windows)'],"['Role-playing (RPG)', 'Adventure', 'Indie', 'Visual Novel']",Hello Charlotte: Childhood's End,,,['RPG Maker'],['Single player'],
165351,"83,048","4,110","87,158",93.81%,main_game,1660176000,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Mac', 'Nintendo Switch']","['Role-playing (RPG)', 'Simulator', 'Strategy', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie']",Cult of the Lamb,88.83333333333333,8.0,['Unity'],"['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",['Bird view / Isometric']
235846,"23,123",963,"24,086",93.80%,main_game,1724630400,"['PC (Microsoft Windows)', 'Android', 'Linux', 'iOS']","['Role-playing (RPG)', 'Indie']",Halls of Torment,90.0,1.0,['Godot Engine'],['Single player'],
129483,"19,582",788,"20,370",93.80%,main_game,1590019200,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'Xbox One', 'iOS', 'Nintendo Switch']","['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Indie', 'Card & Board Game']",Monster Train,85.4,6.0,['Unity'],"['Single player', 'Multiplayer']",['Side view']
216405,"2,102",29,"2,131",93.80%,main_game,1584316800,['PC (Microsoft Windows)'],"['Adventure', 'Indie', 'Visual Novel']",Epiphyllum in Love,,,,,
135243,"168,891","8,939","177,830",93.79%,main_game,1616630400,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Platform', 'Puzzle', 'Adventure']",It Takes Two,90.26666666666667,19.0,['Unreal Engine 4'],"['Multiplayer', 'Co-operative', 'Split screen']",['Third person']
256396,"5,763",164,"5,927",93.78%,port,1689120000,['iOS'],"['Puzzle', 'Adventure', 'Indie']",Bugsnax,,,,['Single player'],['First person']
310603,"1,756",19,"1,775",93.78%,port,1723680000,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Indie', 'Visual Novel']",Katawa Shoujo,,,"[""Ren'Py""]",['Single player'],['Text']
128462,"10,645",375,"11,020",93.77%,main_game,1581638400,['PC (Microsoft Windows)'],"['Point-and-click', 'Role-playing (RPG)', 'Indie', 'Visual Novel']",Being a DIK,,,"[""Ren'Py Visual Novel Engine""]",['Single player'],['Text']
274380,"5,924",171,"6,095",93.77%,main_game,1702771200,['PC (Microsoft Windows)'],"['Point-and-click', 'Puzzle', 'Indie']",100 Asian Cats,,,['Unity'],['Single player'],['Side view']
224749,"5,898",170,"6,068",93.77%,main_game,1661904000,['PC (Microsoft Windows)'],['Visual Novel'],REFLEXIA Prototype ver.,,,,,
182382,"5,273",145,"5,418",93.77%,main_game,1637280000,['PC (Microsoft Windows)'],"['Shooter', 'Indie']",Snake Force,,,,['Single player'],['Bird view / Isometric']
194696,"3,583",80,"3,663",93.77%,main_game,1700438400,"['PC (Microsoft Windows)', 'PlayStation 5', 'PlayStation 4', 'Nintendo Switch']","['Role-playing (RPG)', 'Turn-based strategy (TBS)', 'Adventure']",In Stars And Time,90.0,1.0,['RPG Maker'],['Single player'],['Bird view / Isometric']
3102,"117,261","6,071","123,332",93.76%,main_game,1430092800,"['PC (Microsoft Windows)', 'Wii U', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Simulator', 'Indie']",Kerbal Space Program,86.57142857142857,9.0,['Unity'],['Single player'],"['First person', 'Third person', 'Bird view / Isometric']"
21646,"32,573","1,450","34,023",93.76%,main_game,1490659200,"['PC (Microsoft Windows)', 'Xbox One', 'Nintendo Switch']","['Fighting', 'Platform', 'Indie']",Rivals of Aether,,,"['GameMaker Studio', 'GameMaker Studio 2']","['Single player', 'Multiplayer', 'Co-operative']",['Side view']
217435,"1,911",24,"1,935",93.76%,main_game,1701648000,['PC (Microsoft Windows)'],"['Shooter', 'Indie', 'Arcade']",Picayune Dreams,,,,['Single player'],['Bird view / Isometric']
9047,"46,027","2,156","48,183",93.75%,main_game,1581984000,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Puzzle', 'Simulator', 'Strategy', 'Indie']",Besiege,85.0,1.0,['Unity'],"['Single player', 'Multiplayer', 'Co-operative']",['Third person']
176720,"16,878",669,"17,547",93.75%,mod,1510444800,['PC (Microsoft Windows)'],"['Shooter', 'Arcade']",Nuclear Throne,,,['Game Maker Studio'],,['Bird view / Isometric']
152267,"2,500",43,"2,543",93.75%,main_game,1661817600,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Platform', 'Puzzle', 'Adventure', 'Indie', 'Arcade']",Tinykin,82.66666666666667,4.0,,['Single player'],['Third person']
78062,"1,372",9,"1,381",93.75%,main_game,1518566400,['PC (Microsoft Windows)'],"['Shooter', 'Indie']",The Void Rains Upon Her Heart,,,['GameMaker'],['Single player'],
19456,"61,217","2,977","64,194",93.74%,expanded_game,1457654400,"['PC (Microsoft Windows)', 'Xbox One', 'Nintendo Switch']","['Platform', 'Adventure']",Ori and the Blind Forest: Definitive Edition,86.28571428571429,7.0,['Unity'],['Single player'],['Side view']
,,,,,,,,,"The Planet Crafter: Prologue ",,,,,
6006,"8,468",281,"8,749",93.74%,main_game,1370476800,"['PC (Microsoft Windows)', 'Android', 'Xbox One', 'Linux', 'iOS', 'Mac', 'Nintendo Switch']","['Real Time Strategy (RTS)', 'Strategy', 'Indie']",Kingdom Rush Frontiers,80.0,2.0,,['Single player'],['Bird view / Isometric']
,,,,,,,,,"提西探险社 ",,,,,
338,"30,146","1,336","31,482",93.73%,standalone_expansion,1149120000,"['PC (Microsoft Windows)', 'PlayStation 3', 'Xbox 360', 'Linux', 'Mac']",['Shooter'],Half-Life 2: Episode One,86.5,4.0,['Source'],['Single player'],['First person']
152604,"25,011","1,075","26,086",93.73%,main_game,1518480000,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Android', 'Xbox One', 'iOS']","['Racing', 'Simulator', 'Indie']",Car Mechanic Simulator 2021,,,['Unity'],['Single player'],['First person']
59,"44,707","2,105","46,812",93.72%,main_game,1142812800,"['PC (Microsoft Windows)', 'PlayStation 3', 'Xbox 360']","['Role-playing (RPG)', 'Adventure']","The Elder Scrolls IV: Oblivion ",80.57142857142857,8.0,['Gamebryo'],['Single player'],"['First person', 'Third person']"
,,,,,,,,,"The Elder Scrolls IV: Oblivion® Game of the Year Edition Deluxe ",,,,,
113107,"7,768",253,"8,021",93.72%,main_game,1568851200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'iOS', 'Mac', 'Nintendo Switch']","['Music', 'Adventure', 'Indie', 'Arcade']",Sayonara Wild Hearts,81.42857142857143,8.0,,['Single player'],['Third person']
228516,"6,602",203,"6,805",93.72%,main_game,1727049600,"['PC (Microsoft Windows)', 'Linux']","['Simulator', 'Indie']",Tiny Glade,60.0,1.0,,['Single player'],['Bird view / Isometric']
236761,"4,597",121,"4,718",93.72%,main_game,1671235200,['PC (Microsoft Windows)'],"['Adventure', 'Indie']",Outpath: First Journey,,,,,
,,,,,,,,,"Total War: MEDIEVAL II - Definitive Edition ",,,,,
122559,"19,089",784,"19,873",93.71%,main_game,1568851200,"['PC (Microsoft Windows)', 'iOS', 'Mac', 'Nintendo Switch']","['Puzzle', 'Simulator', 'Strategy', 'Indie']",Mini Motorways,85.75,4.0,,['Single player'],
2668,"16,569",662,"17,231",93.71%,main_game,1151625600,"['PlayStation 2', 'PC (Microsoft Windows)', 'Xbox', 'Xbox One', 'Linux', 'Mac']","['Racing', 'Sport', 'Arcade']",FlatOut 2,82.5,5.0,,"['Single player', 'Multiplayer', 'Split screen']","['First person', 'Third person']"
134826,"11,813",438,"12,251",93.70%,main_game,1591488000,"['PC (Microsoft Windows)', 'Android', 'Linux', 'iOS', 'Mac']","['Puzzle', 'Simulator', 'Strategy', 'Indie']",shapez,,,,['Single player'],['Bird view / Isometric']
501,"2,056",30,"2,086",93.70%,main_game,1318896000,"['PC (Microsoft Windows)', 'OnLive Game System', 'PlayStation 3', 'Xbox 360', 'Nintendo Switch']","[""Hack and slash/Beat 'em up"", 'Adventure']",Batman: Arkham City™,91.2,13.0,['Unreal Engine'],['Single player'],['Third person']
234411,"1,303",8,"1,311",93.70%,main_game,1716163200,"['PC (Microsoft Windows)', 'Linux']","['Point-and-click', 'Puzzle', 'Adventure']",A Tower Full of Cats,,,,['Single player'],['Bird view / Isometric']
19562,"85,460","4,362","89,822",93.69%,main_game,1485216000,"['PC (Microsoft Windows)', 'Google Stadia', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation VR', 'PlayStation 4', 'Xbox One', 'iOS', 'Mac']","['Shooter', 'Puzzle', 'Adventure']",Resident Evil 7 Biohazard,88.46153846153847,31.0,['RE Engine'],['Single player'],"['First person', 'Virtual Reality']"
100983,"26,428","1,163","27,591",93.68%,main_game,1627516800,['PC (Microsoft Windows)'],[],Paint the Town Red,,,,,
212583,"23,431","1,010","24,441",93.68%,dlc_addon,1710288000,"['PC (Microsoft Windows)', 'PlayStation 4', 'Linux', 'Mac', 'Nintendo Switch']","['Music', 'Role-playing (RPG)', 'Turn-based strategy (TBS)', 'Indie']",Crypt of the NecroDancer,,,,"['Single player', 'Multiplayer', 'Co-operative']",['Bird view / Isometric']
136045,"7,258",234,"7,492",93.68%,main_game,1595376000,"['PC (Microsoft Windows)', 'Mac']","['Puzzle', 'Strategy', 'Turn-based strategy (TBS)', 'Indie']",5D Chess With Multiverse Time Travel,,,,"['Single player', 'Multiplayer']",['Bird view / Isometric']
277334,"2,959",61,"3,020",93.68%,main_game,1702080000,['PC (Microsoft Windows)'],"['Adventure', 'Indie']",Grimhook,,,['Unreal Engine 5'],['Single player'],['First person']
,,,,,,,,,"候鸟 ",,,,,
138659,"1,327",9,"1,336",93.68%,main_game,1671494400,['PC (Microsoft Windows)'],"['Role-playing (RPG)', 'Indie']",Super Lesbian Animal RPG,,,['RPG Maker VX Ace'],['Single player'],['Bird view / Isometric']
52006,"66,918","3,343","70,261",93.67%,main_game,1602720000,['PC (Microsoft Windows)'],"['Shooter', 'Role-playing (RPG)', 'Simulator', 'Adventure', 'Indie', 'Arcade']",Noita,80.5,4.0,['Falling Everything Engine'],['Single player'],['Side view']
,,,,,,,,,"Spiritfarer®: Farewell Edition ",,,,,
7767,"14,535",573,"15,108",93.66%,main_game,1445472000,"['PC (Microsoft Windows)', 'PlayStation 4', 'Android', 'Linux', 'iOS', 'Mac', 'Nintendo Switch']","['Puzzle', 'Simulator', 'Strategy', 'Indie', 'Arcade']",Mini Metro,100.0,1.0,['Unity'],['Single player'],['Bird view / Isometric']
295664,"4,749",130,"4,879",93.66%,main_game,1717113600,['PC (Microsoft Windows)'],"['Racing', 'Arcade']",Nightmare Kart,,,['Unreal Engine 4'],"['Single player', 'Multiplayer', 'Split screen']",['Third person']
16665,"3,293",74,"3,367",93.66%,main_game,1141862400,"['PC (Microsoft Windows)', 'PlayStation 3', 'PlayStation Vita', 'PlayStation Portable']","['Role-playing (RPG)', 'Turn-based strategy (TBS)']",The Legend of Heroes: Trails in the Sky SC,80.0,1.0,,['Single player'],"['Third person', 'Bird view / Isometric']"
172820,"23,376","1,015","24,391",93.65%,remake,1665619200,"['PC (Microsoft Windows)', 'Nintendo Switch']","['Role-playing (RPG)', 'Strategy', 'Adventure']",ASTLIBRA ～生きた証～ Revision,,,,['Single player'],['Side view']
119190,"4,948",139,"5,087",93.65%,main_game,1574294400,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Role-playing (RPG)', 'Turn-based strategy (TBS)', 'Adventure', 'Indie']",Bug Fables: The Everlasting Sapling,90.0,1.0,['Unity'],['Single player'],['Third person']
25901,"25,834","1,144","26,978",93.64%,main_game,1560988800,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Shooter', 'Platform', 'Adventure', 'Indie', 'Arcade']",My Friend Pedro,73.44444444444444,11.0,['Unity'],['Single player'],['Side view']
309862,"8,912",311,"9,223",93.64%,main_game,1726358400,['PC (Microsoft Windows)'],['Simulator'],TCG Card Shop Simulator,,,,['Single player'],['First person']
26809,"8,776",305,"9,081",93.64%,main_game,1487116800,"['PC (Microsoft Windows)', 'Android', 'Linux', 'iOS', 'Mac', 'Nintendo Switch']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",Hidden Folks,80.0,6.0,['Unity'],['Single player'],['Bird view / Isometric']
292385,"6,536",206,"6,742",93.64%,main_game,1711152000,['PC (Microsoft Windows)'],"['Role-playing (RPG)', 'Indie', 'Visual Novel']",Living With Sister: Monochrome Fantasy,,,,['Single player'],"['Side view', 'Text']"
260514,"5,999",183,"6,182",93.64%,main_game,1704499200,['PC (Microsoft Windows)'],"['Simulator', 'Adventure', 'Visual Novel']",Winter Memories,,,,['Single player'],['Bird view / Isometric']
207662,"4,860",136,"4,996",93.64%,main_game,1706918400,['PC (Microsoft Windows)'],"['Shooter', 'Platform', 'Role-playing (RPG)', 'Adventure', 'Indie']",Touhou Hero of Ice Fairy,,,,['Single player'],['Side view']
139456,"4,041",103,"4,144",93.64%,main_game,1665619200,['PC (Microsoft Windows)'],"['Simulator', 'Adventure', 'Indie']",SuchArt!,,,,['Single player'],['First person']
,,,,,,,,,"BLACK BOX LSS - 闪耀的永生者 ",,,,,
219126,"16,466",673,"17,139",93.62%,main_game,1714608000,['PC (Microsoft Windows)'],"['Shooter', 'Role-playing (RPG)', 'Simulator', 'Adventure', 'Indie']",Abiotic Factor,,,['Unreal Engine 5'],"['Single player', 'Multiplayer', 'Co-operative']",['First person']
212874,"4,369",117,"4,486",93.62%,main_game,1668643200,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S']","['Simulator', 'Adventure']",Goat Simulator 3,,,,"['Single player', 'Multiplayer', 'Co-operative']",['Third person']
123991,"3,469",82,"3,551",93.62%,main_game,1585180800,"['SteamVR', 'Oculus VR', 'Oculus Quest', 'Meta Quest 2', 'PlayStation VR', 'PlayStation VR2']","['Puzzle', 'Adventure', 'Indie']",The Room VR: A Dark Matter,83.33333333333333,3.0,['Unity 2019'],['Single player'],['First person']
161552,"1,612",18,"1,630",93.62%,main_game,1666828800,"['PC (Microsoft Windows)', 'Mac']","['Adventure', 'Indie']",Frog Detective 3: Corruption at Cowboy County,83.0,1.0,,['Single player'],
,,,,,,,,,"Homicipher: Trial ",,,,,
75184,"10,643",394,"11,037",93.61%,main_game,1510099200,['PC (Microsoft Windows)'],"['Racing', 'Simulator', 'Sport', 'Indie']",Superflight,,,,['Single player'],['Third person']
132522,"6,524",208,"6,732",93.61%,main_game,1558915200,"['PC (Microsoft Windows)', 'Android', 'Mac']","['Adventure', 'Indie']",There is no game: Jam Edition 2015,,,,,
134560,"13,916",553,"14,469",93.60%,main_game,1663200000,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One']","['Shooter', 'Music', 'Adventure']",Metal: Hellsinger,86.16666666666667,7.0,,['Single player'],['First person']
,,,,,,,,,"英雄黄昏 ",,,,,
118171,"14,338",574,"14,912",93.59%,main_game,1556668800,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Simulator', 'Adventure', 'Indie', 'Visual Novel']",missed messages.,,,['Unity'],['Single player'],['First person']
13677,"7,710",262,"7,972",93.59%,main_game,1444780800,"['PC (Microsoft Windows)', 'PlayStation Vita', 'PlayStation 4', 'Android', 'iOS', 'Nintendo Switch']","['Shooter', 'Platform', 'Adventure', 'Indie', 'Arcade']",Downwell,77.5,9.0,['GameMaker: Studio'],['Single player'],['Side view']
59858,"6,025",188,"6,213",93.59%,main_game,1540339200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Fighting', 'Sport', 'Indie', 'Arcade']",Lethal League Blaze,90.0,1.0,,"['Single player', 'Multiplayer', 'Co-operative']",['Side view']
275392,"4,556",126,"4,682",93.59%,main_game,1705536000,"['PC (Microsoft Windows)', 'Mac', 'Nintendo Switch']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie', 'Visual Novel']",No Case Should Remain Unsolved,,,['Unity'],['Single player'],['Text']
16992,"193,738","10,823","204,561",93.58%,main_game,1469145600,"['PC (Microsoft Windows)', 'Google Stadia', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Android', 'Xbox One', 'Linux', 'iOS', 'Mac']","['Platform', 'Puzzle', 'Simulator', 'Adventure', 'Indie']",Human Fall Flat,72.76923076923077,14.0,['Unity'],"['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",['Third person']
19082,"5,810",179,"5,989",93.58%,main_game,1476748800,"['PC (Microsoft Windows)', 'Amazon Fire TV', 'PlayStation 4', 'Android', 'Xbox One', 'Linux', 'iOS', 'Mac', 'Nintendo Switch']","['Puzzle', 'Strategy', 'Quiz/Trivia', 'Indie']",The Jackbox Party Pack 3,77.5,6.0,,"['Single player', 'Multiplayer', 'Co-operative']",['Text']
197833,"4,980",144,"5,124",93.58%,remake,1604534400,"['PC (Microsoft Windows)', 'Nintendo Switch']","['Puzzle', 'Role-playing (RPG)', 'Indie']",Mad Father,,,['RPG Maker'],['Single player'],['Bird view / Isometric']
198469,"3,507",85,"3,592",93.58%,mod,1648166400,['PC (Microsoft Windows)'],[],Downfall - A Slay the Spire Fan Expansion,,,,,
243932,"1,486",15,"1,501",93.58%,main_game,1727136000,['PC (Microsoft Windows)'],"['Shooter', 'Adventure', 'Indie']",Echo Point Nova,,,,"['Single player', 'Multiplayer', 'Co-operative']",['First person']
55056,"142,088","7,775","149,863",93.57%,remaster,1573689600,"['PC (Microsoft Windows)', 'Xbox Series X|S', 'Xbox One']","['Real Time Strategy (RTS)', 'Strategy']",Age of Empires II: Definitive Edition,77.66666666666667,4.0,['Genie Engine'],"['Single player', 'Multiplayer', 'Co-operative']",['Bird view / Isometric']
200915,"8,039",279,"8,318",93.56%,main_game,1652227200,"['PC (Microsoft Windows)', 'Xbox One', 'Nintendo Switch']","['Role-playing (RPG)', 'Simulator', 'Adventure', 'Indie', 'Visual Novel']",OPUS: Echo of Starsong - Full Bloom Edition,,,,['Single player'],
25871,"6,188",197,"6,385",93.56%,main_game,1479427200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Mac', 'Nintendo Switch']","['Puzzle', 'Indie']",Glass Masquerade,70.0,2.0,,['Single player'],
104967,"441,306","26,099","467,405",93.54%,main_game,1663286400,"['PC (Microsoft Windows)', 'Xbox Series X|S', 'Xbox One', 'Linux', 'Mac']","['Role-playing (RPG)', 'Adventure', 'Indie']",Valheim,90.0,2.0,['Unity'],"['Single player', 'Multiplayer', 'Co-operative']",['Third person']
101448,"7,613",262,"7,875",93.54%,main_game,1603756800,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Mac', 'Nintendo Switch']","['Puzzle', 'Role-playing (RPG)', 'Adventure', 'Indie']",Carto,82.5,2.0,,['Single player'],['Third person']
135478,"5,013",148,"5,161",93.54%,main_game,1684195200,['PC (Microsoft Windows)'],"['Shooter', 'Indie']",HROT,87.0,1.0,,['Single player'],['First person']
